"","Fire_ID","lat","long","el","FIRE_START","Fire_Year","StartBurnDay","interp_date","month","dmc","ffmc","dc"
"473","RED66_2012_1900",53.03133269,-93.71468992,299.0673594,2012-07-15,2012,2012-07-16,2012-07-16,7,45.4674146551149,90.5995150672478,215.955611140571
"474","RED39_2012_1901",50.92550879,-92.95660866,399.7453184,2012-07-12,2012,2012-07-12,2012-07-12,7,51.5809105173146,90.4187672660654,171.379002408828
"475","RED52_2012_1902",52.78613467,-94.19452948,334.1580274,2012-07-13,2012,2012-07-15,2012-07-15,7,44.6402016086436,90.8149256989827,218.788786728419
"476","TIM47_2012_1903",47.07679292,-81.75238677,453.3237323,2012-07-23,2012,2012-07-23,2012-07-23,7,44.3900383099254,62.1859829748834,283.776077702646
"477","WAW5_2012_1904",48.61152684,-85.3253739,401.3938437,2012-05-13,2012,2012-05-13,2012-05-13,5,34.253623444182,92.7530321471401,73.9664004730917
"478","RED64_2012_1905",53.63718603,-93.15117871,259.7874823,2012-07-15,2012,2012-07-19,2012-07-19,7,49.0517311128667,89.292929216054,229.759464781907
"479","RED72_2012_1906",52.64735922,-95.08187485,323.203764,2012-07-07,2012,2012-07-19,2012-07-19,7,47.7367523897916,89.9224321979816,271.274812795354
"480","KLK11_2012_1907",47.95224416,-80.04290002,311.6849861,2012-05-21,2012,2012-05-21,2012-05-21,5,43.6120936298619,82.0657083451153,128.520416214722
"481","RED51_2012_1908",52.43331525,-94.3669016,360.586657,2012-07-14,2012,2012-07-14,2012-07-14,7,43.5337416977182,88.5313005627063,219.841050898248
"482","RED59_2012_1909",52.85539608,-93.78952353,322.0456014,2012-07-08,2012,2012-07-08,2012-07-08,7,31.6811142968344,69.3771532050506,155.779944563469
"483","SLK97_2012_1910",52.41583092,-92.23664902,363.3780044,2012-07-22,2012,2012-07-30,2012-07-30,7,48.2703721174058,80.6794220652569,205.444761689662
"484","COC10_2012_1911",49.86372788,-80.20056355,303.7574827,2012-05-20,2012,2012-05-20,2012-05-20,5,37.3220576895949,92.3899055751842,105.378731087175
"485","NIP62_2012_1912",50.85985121,-85.99684585,199.1511278,2012-07-18,2012,2012-07-22,2012-07-22,7,53.1359061040093,92.9762430907135,279.668905886677
"486","RED38_2012_1913",50.92065558,-94.85795477,354,2012-06-09,2012,2012-07-13,2012-07-13,7,43.5983585215575,68.4630387457739,261.982006100081
"487","SLK71_2012_1914",52.307013,-91.77539269,397.249635,2012-07-05,2012,2012-07-05,2012-07-05,7,20.4716356601718,87.6341806990777,84.3228443485785
"488","SLK81_2012_1915",52.48962985,-89.31458161,317.3976078,2012-07-16,2012,2012-07-16,2012-07-16,7,27.0786051449414,88.1034543774444,126.031618975301
"489","WAW4_2012_1916",47.48874502,-83.92717667,414,2012-05-08,2012,2012-05-14,2012-05-14,5,41.361187534787,92.1677311358854,96.3311365810449
"490","KEN36_2012_1917",49.39531715,-94.74985049,333.092535,2012-05-15,2012,2012-05-18,2012-05-18,5,46.8579422612912,91.1816532848932,320.799219694013
"491","RED71_2012_1918",52.03975998,-94.80131201,350.8063212,2012-07-02,2012,2012-07-13,2012-07-13,7,40.451874910728,74.1130511161315,228.057312630555
"492","SLK20_2012_1919",52.1903066,-90.59005198,372.9773309,2012-06-05,2012,2012-06-05,2012-06-05,6,24.4402527925658,86.5672118629988,58.0207120080591
"493","HEA9_2012_1920",48.76446991,-82.63043594,283.8534957,2012-05-21,2012,2012-05-21,2012-05-21,5,24.4712978059602,46.2278323097457,87.6291793714122
"494","TIM27_2012_1921",48.09208088,-82.11946845,369.9301955,2012-06-26,2012,2012-06-26,2012-06-26,6,35.4260888849759,86.9863421422609,224.744367403866
"495","RED58_2012_1922",52.85404277,-93.72562155,327.4646065,2012-07-08,2012,2012-07-19,2012-07-19,7,56.4345925049113,89.7761663050915,240.971331385809
"496","RED63_2012_1923",53.63341236,-93.20161112,283.6274302,2012-07-13,2012,2012-07-16,2012-07-16,7,40.2216231820478,92.0328426501026,206.389027725081
"497","CHA8_2012_1924",48.33322523,-82.46714864,307.6648155,2012-05-14,2012,2012-05-14,2012-05-14,5,42.0886454510607,93.3364901424135,84.8579287943929
"498","RED34_2012_1925",53.66535874,-93.35677739,276.0190745,2012-07-03,2012,2012-07-03,2012-07-03,7,23.4735265557759,73.2660734221047,112.027041780058
"499","RED50_2012_1926",52.46675916,-94.26549972,345.513239,2012-07-14,2012,2012-07-16,2012-07-16,7,42.1018427640572,82.3750339180092,228.861630525946
"500","SLK79_2012_1927",54.20561597,-91.9304219,238.7868852,2012-07-15,2012,2012-07-15,2012-07-15,7,27.1147773541956,89.1453369447683,199.543200405097
"501","SLK93_2012_1928",51.73327049,-89.14332741,317.4025157,2012-07-24,2012,2012-07-24,2012-07-24,7,32.2611376318374,88.3772472911444,152.961267481333
"502","NIP32_2012_1929",50.9604202,-87.68457593,334.0218291,2012-07-11,2012,2012-07-11,2012-07-11,7,43.9688413227059,90.4644325963983,183.146396008327
"503","NIP61_2012_1930",51.89747199,-88.84840317,295.8314897,2012-07-19,2012,2012-07-23,2012-07-23,7,28.311260417767,78.6485648702961,156.305684582549
"504","SLK105_2012_1931",50.32552877,-92.76371052,363.7897338,2012-08-06,2012,2012-08-06,2012-08-06,8,10.8304054187449,83.7506033571645,125.310550998466
"505","SLK47_2012_1932",50.43440422,-90.2091566,427.8128566,2012-07-11,2012,2012-07-14,2012-07-14,7,26.7550477821857,59.2995993826272,118.913062693093
"506","PEM25_2012_1933",45.92264338,-77.5691473,168.5315615,2012-07-19,2012,2012-07-21,2012-07-21,7,98.5446838606528,92.0866837686668,419.909845192767
"507","WAW17_2012_1934",48.39577523,-84.92773259,437.6255437,2012-05-20,2012,2012-05-20,2012-05-20,5,36.2776936107351,90.5411808171097,106.959464366385
"508","FOR59_2012_1935",48.12699638,-91.20251925,491.9075397,2012-09-04,2012,2012-09-04,2012-09-04,9,62.1946873178337,92.4636538683797,267.407852341052
"509","RED62_2012_1936",53.6451725,-93.08418977,281.3036409,2012-07-13,2012,2012-07-19,2012-07-19,7,48.852077776773,89.2874754442103,228.669032826247
"510","RED70_2012_1937",53.083249,-94.05375616,297.1977159,2012-07-13,2012,2012-07-13,2012-07-13,7,34.4732704350825,80.7597904821666,196.034229444784
"511","SLK45_2017_1940",53.22010555,-91.80392213,324.9131212,2017-07-30,2017,2017-07-30,2017-07-30,7,29.7216294506124,91.8383348070206,212.494977025113
"512","RED23_2017_1941",51.21267027,-94.99149062,347.407767,2017-07-22,2017,2017-07-29,2017-07-29,7,35.2669024241226,82.4342881220146,282.386969569643
"513","NIP78_2017_1942",51.82371371,-88.82068465,331.7393068,2017-08-07,2017,2017-08-07,2017-08-07,8,47.4574055047192,89.3607687417981,331.406998753096
"514","NIP37_2017_1945",52.35956685,-87.80332788,259.7095134,2017-07-29,2017,2017-07-31,2017-07-31,7,39.8023344210229,83.1522540993187,275.382775551018
"515","SLK187_2017_1946",53.10320864,-90.95664457,288.3155826,2017-08-17,2017,2017-08-17,2017-08-17,8,40.1086277422163,86.7124574288436,304.419844056117
"516","SLK8_2017_1947",54.0218281,-91.66337175,251.6744673,2017-07-04,2017,2017-07-14,2017-07-14,7,41.0594386089369,91.8812710280248,208.856888307407
"517","SLK32_2017_1948",52.69866238,-92.15537651,316.1915736,2017-07-28,2017,2017-07-28,2017-07-28,7,33.8507234710419,90.149865340812,201.941707855632
"518","SLK42_2017_1949",51.69449916,-89.16592095,356.2708487,2017-07-28,2017,2017-07-28,2017-07-28,7,46.1391218496174,90.6919533142702,281.5630650308
"519","SLK36_2017_1950",51.39002179,-89.29089483,338.2237477,2017-07-29,2017,2017-08-01,2017-08-01,8,32.2620382876461,69.8125763559651,295.6446130266
"520","SLK129_2017_1951",54.36818049,-91.63457316,222.6383495,2017-08-10,2017,2017-08-10,2017-08-10,8,20.4394682656925,88.9247241768102,235.744686867953
"521","NIP12_2017_1952",51.37858189,-86.08230093,177.2147651,2017-07-06,2017,2017-07-06,2017-07-06,7,37.7109407318,88.116599396757,161.372340700279
"522","NIP40_2017_1953",51.98603881,-88.43811317,291.0305147,2017-07-29,2017,2017-07-29,2017-07-29,7,48.0514250969904,91.0458313142251,283.063311953044
"523","NIP75_2017_1954",51.14327288,-87.25760936,268.9180696,2017-08-08,2017,2017-08-11,2017-08-11,8,41.150502625252,91.4864405745715,355.322869338144
"524","NIP46_2017_1955",52.37324488,-88.62947058,275.1140574,2017-07-31,2017,2017-08-29,2017-08-29,8,58.0301033756732,67.9848329404764,410.685485422069
"525","SLK102_2017_1956",52.61268237,-91.04819132,346.2511763,2017-08-10,2017,2017-08-13,2017-08-13,8,51.7895908569648,83.5729458326827,306.513862104027
"526","NIP64_2017_1957",52.53920708,-87.49207322,253.0817587,2017-08-08,2017,2017-08-12,2017-08-12,8,49.1428652779695,89.9596496842686,316.18180118352
"527","RED124_2011_1958",51.23263712,-94.60695857,333,2011-07-20,2011,2011-08-01,2011-08-01,8,47.8238270197927,91.473893580528,333.979118668863
"528","KEN28_2015_1959",49.68358505,-95.07335086,353.3546893,2015-05-23,2015,2015-05-24,2015-05-24,5,26.8585713188606,94.2830270499486,73.1631688751827
"529","RED10_2015_1960",51.61691645,-94.23437806,369.8688403,2015-05-26,2015,2015-05-28,2015-05-28,5,31.9332895008988,63.3952093285275,72.5945913338402
"530","COC12_2015_1961",49.20322756,-80.20194004,342.5312012,2015-06-28,2015,2015-06-29,2015-06-29,6,31.674175018989,90.2995075592359,95.1474490253876
"531","RED59_2015_1962",54.09470081,-92.66252934,236.5233775,2015-07-07,2015,2015-07-07,2015-07-07,7,32.6350561232879,83.8766245270738,217.324957533401
"532","SLK55_2015_1963",54.38914291,-91.64445751,223.1680527,2015-07-10,2015,2015-07-10,2015-07-10,7,22.4947300980731,83.9182411292848,223.624796200608
"533","NIP20_2015_1965",53.1790172,-86.98267069,176.5747413,2015-06-08,2015,2015-06-08,2015-06-08,6,30.5730423528316,89.2960633119181,113.117381214661
"534","RED24_2015_1966",51.26184708,-94.90511806,350.8217083,2015-06-24,2015,2015-06-26,2015-06-26,6,47.8836281062967,91.4189431271403,227.874467614125
"535","SLK19_2015_1967",53.32285058,-90.19233084,290.7719986,2015-06-08,2015,2015-06-08,2015-06-08,6,30.763883709067,81.6106210829406,96.6415312865988
"536","RED44_2015_1968",51.30951129,-94.64262222,349,2015-06-26,2015,2015-07-16,2015-07-16,7,24.3363524109642,48.669438752057,256.089070083541
"537","SLK53_2015_1969",52.66780526,-91.93913748,339,2015-07-08,2015,2015-07-08,2015-07-08,7,13.5953812721292,65.9730247321493,176.343058237379
"538","SUD38_2015_1970",47.02305122,-81.39866845,440.857259,2015-07-23,2015,2015-07-31,2015-07-31,7,49.3361189684088,89.6386190330885,319.69077703845
"539","NIP31_2015_1972",52.55050828,-87.96040875,252.519189,2015-06-30,2015,2015-06-30,2015-06-30,6,29.7337048040776,77.8118241645971,163.991089072129
"540","NIP32_2015_1973",52.39952655,-88.56088916,271.5158009,2015-06-30,2015,2015-06-30,2015-06-30,6,33.5252871462252,81.593146629042,175.985633782955
"541","SLK23_2015_1974",52.0213787,-89.66993157,341.1091975,2015-06-26,2015,2015-06-26,2015-06-26,6,28.384171075455,88.3462690671396,162.294656103025
"542","SLK30_2015_1975",52.55213064,-89.83118375,321.4326575,2015-06-27,2015,2015-07-01,2015-07-01,7,39.1458844931039,89.2210863656946,187.943708751853
"543","NIP24_2015_1976",52.19015238,-88.2144335,249.1681255,2015-06-25,2015,2015-07-03,2015-07-03,7,38.3596665554741,78.1532292187517,191.902312433022
"544","COC13_2015_1977",50.64079342,-79.90648824,153.4133888,2015-06-22,2015,2015-06-22,2015-06-22,6,38.0198087942675,92.71,109.553104137808
"545","NIP23_2015_1979",53.18373381,-88.2369582,242.2398432,2015-06-17,2015,2015-06-22,2015-06-22,6,20.664709449221,60.4602267044663,146.405758796621
"546","SLK32_2015_1980",53.34602521,-91.95047726,302.056443,2015-06-26,2015,2015-06-26,2015-06-26,6,34.7743683272446,85.7171236480734,188.536135923358
"547","SLK21_2015_1981",52.58432933,-91.28128008,354.9703543,2015-06-26,2015,2015-06-28,2015-06-28,6,29.8795102020522,82.653511505327,179.391846854188
"548","SLK67_2015_1982",54.4219645,-91.22493008,212.3139696,2015-07-14,2015,2015-07-14,2015-07-14,7,33.1253393623556,88.959582050113,250.456879857247
"549","RED25_2015_1983",50.87193278,-94.72133675,382.5660165,2015-06-24,2015,2015-07-04,2015-07-04,7,41.0095300229782,89.685952273335,220.088774522751
"550","NIP19_2015_1984",53.43578669,-88.58474591,204.9961034,2015-06-07,2015,2015-06-07,2015-06-07,6,31.3669840264266,88.6923437236522,102.541291145037
"551","SLK36_2015_1985",52.69958019,-89.48033935,307.1655821,2015-06-28,2015,2015-06-28,2015-06-28,6,38.2906835740517,83.8809674839681,177.205318264397
"552","RED11_2015_1986",51.52589301,-94.45431656,370.0500371,2015-05-26,2015,2015-05-26,2015-05-26,5,35.2174854818549,94.390479638171,66.4714379298043
"553","RED58_2015_1987",53.56619506,-92.99702804,283.5965347,2015-07-14,2015,2015-07-14,2015-07-14,7,34.2559400204001,89.8939742551047,253.53676198492
"554","SLK62_2015_1988",53.7142274,-89.26186095,218.1641949,2015-07-14,2015,2015-07-14,2015-07-14,7,32.4303904561219,85.5737766822823,234.743069480346
"555","SLK41_2015_1989",52.89099578,-90.67822946,315.0742202,2015-06-29,2015,2015-06-29,2015-06-29,6,35.3012091294713,80.087294118325,182.182335479455
"556","NIP30_2015_1990",52.61872642,-89.00178631,302.9811867,2015-06-28,2015,2015-06-28,2015-06-28,6,39.8626183038548,83.7572503506973,180.488379279328
"557","NIP17_2015_1991",53.50714466,-87.69902411,160.0541977,2015-06-08,2015,2015-06-22,2015-06-22,6,20.9101374822295,58.5352241360419,149.810177377382
"558","SLK28_2015_1992",52.31445819,-91.34177668,403.2925145,2015-06-26,2015,2015-06-26,2015-06-26,6,26.9865756478373,91.4020508918669,164.014558519451
"559","RED17_2015_1993",52.52388357,-94.1293102,348.4524328,2015-06-13,2015,2015-06-18,2015-06-18,6,32.4044364801198,72.1523013001656,177.746531499682
"560","RED16_2015_1994",52.71745033,-93.79838073,329.0907454,2015-06-15,2015,2015-06-18,2015-06-18,6,30.7294366228865,73.2384857055663,170.303225531254
"561","NIP38_2015_1995",52.29192922,-88.09008477,254.0069091,2015-06-25,2015,2015-06-25,2015-06-25,6,27.7579834776201,87.5456174140187,159.56732330527
"562","RED46_2015_1996",51.29869929,-94.9343807,330.8428094,2015-06-26,2015,2015-07-02,2015-07-02,7,28.8829874921212,82.7976248368678,224.082003227102
"563","SLK57_2015_1997",53.13487276,-91.90030416,292.3060422,2015-07-10,2015,2015-07-10,2015-07-10,7,20.773077828449,84.7416626331587,195.22475852609
"564","RED7_2015_1998",51.35813179,-94.32216122,397.7687151,2015-05-26,2015,2015-05-28,2015-05-28,5,30.5345959198274,59.8162037849589,73.1127439334987
"565","RED50_2015_1999",50.64116369,-94.3652952,415.9588834,2015-07-10,2015,2015-07-12,2015-07-12,7,26.6460266605316,89.4941296397079,204.304877430779
"566","SLK23_2016_2000",52.94683092,-90.48896156,328.4216003,2016-07-20,2016,2016-07-20,2016-07-20,7,47.0600278726833,87.4696949169685,249.677590798772
"567","THU19_2016_2001",49.19820859,-89.89753172,495.8350195,2016-05-22,2016,2016-05-22,2016-05-22,5,46.0363710584476,94.1150204457114,108.534409121893
"568","NOR32_2016_2002",47.33200916,-79.97739838,311.2983023,2016-08-01,2016,2016-08-01,2016-08-01,8,32.1031139541932,91.080926344735,258.877436909099
"569","NIP12_2016_2003",49.76476263,-86.95489616,344.2794288,2016-05-23,2016,2016-05-23,2016-05-23,5,42.5510441056292,91.9257210458066,98.2377192486352
"570","HEA4_2016_2004",49.79100422,-84.55380662,235.4277457,2016-05-23,2016,2016-05-23,2016-05-23,5,32.9823663565776,92.247258034903,69.7223212954341
"571","RED3_2016_2005",50.87069621,-94.90544077,364.3059533,2016-05-05,2016,2016-05-07,2016-05-07,5,38.8873592595282,91.6837074726627,64.2105311679317
"572","SUD35_2016_2006",46.53323883,-80.3463555,242.3908942,2016-06-20,2016,2016-06-20,2016-06-20,6,63.0942044243366,86.7777189181268,220.004223090208
"573","SLK29_2016_2007",52.11897445,-91.74985768,415.6727472,2016-07-17,2016,2016-07-17,2016-07-17,7,17.3091838000317,57.5239837801773,194.923637353098
"574","WAW7_2016_2010",48.70145743,-85.98218938,354.6595745,2016-05-23,2016,2016-05-23,2016-05-23,5,40.5807596335355,91.8673646518524,91.6720894924097
"575","HEA5_2016_2011",49.79867311,-84.87132976,245.5862202,2016-05-23,2016,2016-05-26,2016-05-26,5,36.6262819811394,82.3080048812336,85.737732788329
"576","SLK6_2016_2012",53.05991779,-89.83932805,256.796495,2016-05-22,2016,2016-05-22,2016-05-22,5,29.0507261956729,93.2493706863136,57.6177432517274
"577","NIP15_2016_2013",52.15801328,-87.86293886,268.2546584,2016-05-23,2016,2016-05-23,2016-05-23,5,27.6285124594851,85.4367554068513,61.9344924949304
"578","KEN18_2016_2014",49.83467026,-95.13202766,357,2016-05-05,2016,2016-05-09,2016-05-09,5,56.06849988344,92.1239183253374,96.7447761849585
"579","APK20_2016_2015",45.86802999,-77.68792122,225.2938979,2016-08-09,2016,2016-08-09,2016-08-09,8,56.3231542117862,93.4034442920687,282.015376084206
"580","SLK30_2016_2016",51.96950176,-91.56711979,420.6400293,2016-07-17,2016,2016-07-17,2016-07-17,7,14.7989890931172,57.0158119587026,193.727083686245
"581","RED29_2014_2017",51.9333498,-92.57045968,401.4378438,2014-07-20,2014,2014-08-19,2014-08-19,8,44.8028261891889,88.5805625729044,278.810433573349
"582","RED4_2014_2019",50.90870135,-94.0613777,414.5095613,2014-06-04,2014,2014-06-04,2014-06-04,6,42.5988017621821,91.1965806515518,102.668964906695
"583","RED17_2014_2020",51.34067006,-95.00479919,357.8511905,2014-07-12,2014,2014-07-12,2014-07-12,7,23.8065271270545,90.8192760858843,134.580351486681
"584","NIP23_2016_2022",52.15429562,-88.56167519,265.088117,2016-07-01,2016,2016-07-11,2016-07-11,7,27.8026481934806,89.559851442696,205.720039680758
"585","SLK115_2017_2023",52.88731983,-89.75269352,269.4829075,2017-08-11,2017,2017-08-11,2017-08-11,8,61.8109050781479,91.7068814503711,300.458121961225
"586","NIP32_2017_2024",51.14396937,-87.4380807,281.8507853,2017-07-29,2017,2017-07-29,2017-07-29,7,65.8872983652672,91.7718631538728,357.534626221145
"587","RED34_2017_2025",52.69859337,-92.59705581,309.8470122,2017-07-25,2017,2017-08-07,2017-08-07,8,33.4308507085386,85.4835136561611,260.360542867388
"588","SLK200_2017_2026",52.01273982,-89.01788144,316.5596768,2017-08-24,2017,2017-08-24,2017-08-24,8,42.3685930158722,85.1762975627917,383.453816875921
"589","NIP54_2017_2027",52.44882099,-88.2888483,273.2670062,2017-08-07,2017,2017-08-14,2017-08-14,8,39.4229316080548,84.5936026014393,338.181003009177
"590","NOR68_2018_2028",46.88203346,-79.38214667,290.5211382,2018-07-05,2018,2018-07-10,2018-07-10,7,53.6655329476207,75.9740737073254,279.346816990777
"591","RED38_2018_2029",52.40481047,-92.68264786,340.8628945,2018-06-16,2018,2018-06-19,2018-06-19,6,35.0105574812851,93.6646407186863,121.239912696039
"592","RED110_2018_2030",51.18165331,-92.53995565,432.5350485,2018-07-18,2018,2018-07-19,2018-07-19,7,34.1458872097842,89.0104120949618,245.083954631122
"593","NIP13_2018_2031",51.96813689,-87.5229951,260.2703595,2018-06-19,2018,2018-06-21,2018-06-21,6,33.1319975017398,86.9922894837733,123.809387662382
"594","RED30_2018_2032",52.07450613,-95.12697689,346.1559868,2018-05-22,2018,2018-05-23,2018-05-23,5,65.23,95.0030065196174,113.484967236724
"595","RED108_2018_2033",51.1210572,-94.57754802,356.9559537,2018-07-14,2018,2018-07-14,2018-07-14,7,43.9850829573477,91.2403344414082,236.06243773369
"596","NIP37_2018_2034",52.06318249,-88.79565113,290.7800146,2018-07-08,2018,2018-07-16,2018-07-16,7,26.0072548768159,56.6973573409451,236.736538694578
"597","NOR72_2018_2035",47.47134062,-80.3172495,408.0811897,2018-07-08,2018,2018-07-10,2018-07-10,7,38.2857208917791,72.0979241563691,222.907135840639
"598","THU52_2018_2036",50.71015912,-89.72047938,390.7735494,2018-08-06,2018,2018-08-13,2018-08-13,8,40.3507110798264,91.5828619239014,311.287389174526
"599","NIP40_2018_2037",52.12175572,-88.33102628,293.6770073,2018-07-16,2018,2018-07-16,2018-07-16,7,24.7984183414475,56.3083731895067,235.628205357228
"600","PEM7_2018_2038",46.2017249,-77.98515112,229.7158763,2018-07-18,2018,2018-07-18,2018-07-18,7,43.581585510483,83.4533689396068,287.271397851146
"601","FOR24_2018_2039",48.51316673,-91.39785233,401,2018-07-28,2018,2018-08-24,2018-08-24,8,59.6114825164257,74.217604350967,347.199174266033
"602","RED82_2018_2040",51.2757534,-94.90931261,341.7679435,2018-07-14,2018,2018-07-17,2018-07-17,7,37.8803169652319,85.8524553358405,253.298022971804
"603","COC20_2018_2041",50.50205187,-81.23591281,100.2151273,2018-07-19,2018,2018-07-19,2018-07-19,7,47.1335295728751,88.7377702109567,231.436539390473
"604","HEA12_2018_2042",50.06187334,-81.96496944,174.9969349,2018-07-15,2018,2018-07-15,2018-07-15,7,56.861272620489,91.0111875801072,224.893495492216
"605","SLK44_2018_2043",52.06261123,-88.97038074,324.9912088,2018-06-26,2018,2018-07-12,2018-07-12,7,37.6678397647905,64.3751666366909,216.443367811778
"606","NOR56_2018_2044",46.9575202,-79.56423322,320.8956557,2018-07-05,2018,2018-07-05,2018-07-05,7,65.544478797965,91.9709946129809,253.612166613446
"607","TIM6_2018_2045",48.65301924,-81.75088222,334.070528,2018-06-27,2018,2018-06-27,2018-06-27,6,34.480467996591,92.3539466734881,114.505869616531
"608","SLK51_2018_2046",52.35934247,-91.2529474,396.0882567,2018-07-07,2018,2018-07-07,2018-07-07,7,27.9032334470053,76.9950784379584,192.693846164774
"609","SLK48_2018_2047",52.38066171,-90.29132401,319.1765779,2018-07-06,2018,2018-07-12,2018-07-12,7,42.0139081970048,75.1462834472203,220.800803861233
"610","NIP5_2018_2048",53.05357401,-87.32251406,212.5742468,2018-05-24,2018,2018-05-24,2018-05-24,5,24.6343788610429,93.6242768046228,50.6154422451086
"611","RED80_2018_2049",51.12173562,-94.74256648,388.8536677,2018-07-14,2018,2018-07-19,2018-07-19,7,46.4014226768566,92.35,266.229641602543
"612","NIP32_2018_2050",53.19320787,-87.77775333,223.457041,2018-07-07,2018,2018-07-11,2018-07-11,7,29.3270550463224,90.4321769917155,201.983014338316
"613","THU36_2018_2051",50.2972706,-89.88313082,409.3874525,2018-07-28,2018,2018-07-28,2018-07-28,7,28.6710179280549,85.8413548914691,225.240531286455
"614","RED170_2018_2052",52.06240933,-95.01011065,332.5552709,2018-08-04,2018,2018-05-25,2018-05-25,5,63.88594254193,75.5461215138733,103.255919350773
"615","NOR62_2018_2053",46.72371979,-80.10632509,331.187628,2018-06-30,2018,2018-07-09,2018-07-09,7,53.8728471587053,82.7761874865971,276.627967273532
"616","SLK19_2018_2054",53.64640787,-92.23187618,274.6804087,2018-06-16,2018,2018-06-19,2018-06-19,6,31.7011976289323,91.7237624100815,155.09290527268
"617","NIP29_2018_2055",52.7363665,-88.30915733,242.003601,2018-07-01,2018,2018-07-11,2018-07-11,7,47.1220419108971,90.8787781229429,224.106226674828
"618","SLK23_2018_2056",52.81723045,-91.6607164,311.5560765,2018-06-18,2018,2018-06-18,2018-06-18,6,25.790230515589,89.268015705146,96.2315059652273
"619","NIP27_2018_2057",51.98559509,-88.90443773,311.993375,2018-06-26,2018,2018-06-26,2018-06-26,6,42.0953165504293,88.6408690638557,149.772263530072
"620","SLK37_2018_2058",53.84694464,-92.29895768,256.8034519,2018-06-27,2018,2018-06-27,2018-06-27,6,56.7135181233889,72.5029093735406,216.351437586325
"621","NIP31_2018_2059",51.57972001,-88.43729145,292.5470719,2018-07-08,2018,2018-07-10,2018-07-10,7,36.5019801888776,89.4321347831351,211.649106983775
"622","RED86_2018_2060",51.30276895,-94.7775941,362.3856185,2018-07-13,2018,2018-07-19,2018-07-19,7,45.0465667428347,91.7489858409023,269.985466134981
"623","RED103_2018_2061",50.97121625,-94.64583269,389.6849624,2018-07-14,2018,2018-07-14,2018-07-14,7,45.5952533496498,91.4784680350452,233.621061308369
"624","SLK57_2018_2062",52.78318711,-88.95423701,236.686013,2018-07-07,2018,2018-07-11,2018-07-11,7,49.3755115207607,91.2065803201459,230.444181267607
"625","KEN71_2018_2063",50.4447474,-94.9781177,362.6129032,2018-07-14,2018,2018-07-17,2018-07-17,7,43.2935365708601,88.7578500409946,234.201987249424
"626","RED97_2018_2064",51.11093067,-94.74001864,369.829469,2018-07-16,2018,2018-07-20,2018-07-20,7,28.5194279667502,69.3861060852303,240.931749086388
"627","SLK68_2018_2065",52.0398389,-89.63760263,346.129528,2018-07-14,2018,2018-07-16,2018-07-16,7,28.927136851111,60.9353185055284,235.771444259469
"628","NIP10_2018_2066",51.45066424,-88.54770936,307.3988827,2018-06-13,2018,2018-06-13,2018-06-13,6,22.3880949730781,58.5725657524157,67.9290297951752
"629","SLK53_2018_2067",52.88381719,-89.04274417,258.350991,2018-07-07,2018,2018-07-07,2018-07-07,7,30.7808877546422,80.091414332415,200.822958379815
"630","SLK18_2018_2068",53.99106603,-91.31527483,249.67507,2018-06-16,2018,2018-06-26,2018-06-26,6,72.9156133417395,87.6164015732002,207.529141364598
"631","NOR46_2018_2069",47.25473548,-80.35482905,352.894588,2018-07-01,2018,2018-07-01,2018-07-01,7,29.3592820253497,76.1110643304128,184.780756027021
"632","RED67_2018_2070",52.89969465,-95.05296812,320.4614553,2018-07-12,2018,2018-07-12,2018-07-12,7,37.0263068640051,67.1510924754886,284.354491997728
"633","PAR33_2018_2071",45.93052711,-80.71836181,182.6268161,2018-07-18,2018,2018-07-20,2018-07-20,7,76.2528913969768,91.7430265495895,350.905715775873
"634","SLK175_2017_2072",53.37904027,-90.16591209,282.4431414,2017-08-16,2017,2017-09-02,2017-09-02,9,50.7104261330279,78.393703598352,365.252972642035
"635","THU58_2017_2073",50.90054736,-89.44189103,348.8950339,2017-09-11,2017,2017-09-13,2017-09-13,9,28.3509922134395,89.2379874020706,411.558939163214
"636","SLK96_2017_2074",52.8777235,-88.94074693,235.5590664,2017-08-08,2017,2017-08-08,2017-08-08,8,43.7645131118623,83.3559751699964,282.161061208274
"637","SLK43_2017_2075",51.90271042,-89.23253056,312.9767956,2017-07-30,2017,2017-07-30,2017-07-30,7,39.9855900083411,84.391516060702,278.82551031979
"638","SLK82_2017_2076",52.57626686,-90.96090823,353.8572461,2017-08-07,2017,2017-08-07,2017-08-07,8,45.4943515937679,89.8438465280417,271.221614860486
"639","SLK23_2017_2077",51.60195574,-91.22843259,385.3434381,2017-07-28,2017,2017-07-28,2017-07-28,7,52.943401589937,91.0083213518818,284.790232688976
"640","NIP29_2017_2078",52.86154822,-88.64547841,238.3886494,2017-07-27,2017,2017-08-06,2017-08-06,8,41.5617318857158,87.2168961967907,270.4388509785
"641","NIP77_2017_2079",51.73724424,-88.80744795,337.6959086,2017-07-29,2017,2017-08-12,2017-08-12,8,51.7879218982025,87.5893877293394,349.880272055742
"642","NIP68_2017_2080",51.75670079,-88.04017664,278.9652367,2017-08-07,2017,2017-08-12,2017-08-12,8,51.9390254130761,89.1897933490613,355.396775118472
"643","SLK122_2017_2081",53.57834067,-89.40531353,244.4357522,2017-08-12,2017,2017-08-12,2017-08-12,8,38.8374532724855,85.4061032930117,273.186153495678
