"","Fire_ID","Fire_Year","Fire_Start","BurnDay","Snow_Acc","SnowAccDay","SnowMeltDay","Snow_Melt","SnowCoverDays","ymdPS","peakSnow","sweMean","sweMedian","doPS","tdps","tssm","avg_cmi","avg_vpd","avgBio","cc","age"
"623","WAW18_2010_1775",2010,2010-05-28,147,2009-10-23,295,112,2010-04-23,182,2010-12-11,89.63722188,30.71039554,1.100000024,344,-232,35,-1.23,5.385,75.9696197509766,57.7542610168457,77.6303253173828
"624","TIM13_2010_1776",2010,2010-05-27,146,2009-09-13,255,102,2010-04-13,212,2010-03-06,65.96797747,18.02024655,0,64,38,44,-1.54,6.015,62.8089790344238,51.0490074157715,94.7141036987305
"625","SLK49_2010_1730",2010,2010-06-26,176,2009-10-10,282,117,2010-04-28,200,2010-03-04,65.59130131,21.09360027,3.279999971,62,55,59,0.1,5.42,52.4202423095703,42.2093124389648,98.7057342529297
"626","SLK63_2010_1729",2010,2010-07-19,199,2009-09-29,271,133,2010-05-14,227,2010-03-28,74.68978819,26.29450495,11.48999977,86,47,66,1.41,6.12,29.071325302124,30.5553321838379,73.0226287841797
"627","NIP41_2010_1731",2010,2010-06-26,176,2009-10-12,284,119,2010-04-30,200,2010-03-06,59.19062685,18.97488886,2.730000019,64,55,57,-0.47,5.20333333333333,84.8840942382812,71.7611694335938,99.317985534668
"628","SLK65_2010_1732",2010,2010-07-25,205,2009-10-07,279,133,2010-05-14,219,2010-03-01,76.58052428,26.88553492,11.87749958,59,74,72,1.12,5.80666666666667,35.1694068908691,28.5334777832031,70.0255279541016
"629","SLK64_2010_1733",2010,2010-07-19,199,2009-10-16,288,117,2010-04-28,194,2010-03-01,75.99708295,26.6097813,11.51000023,59,58,82,1.39,5.35,29.0338039398193,31.2300052642822,76.6168746948242
"630","NIP27_2010_1734",2010,2010-05-17,136,2009-10-20,292,119,2010-04-30,192,2010-03-29,59.51109977,18.75241422,0.899999976,87,32,17,0.54,4.505,45.4927597045898,38.6899795532227,76.9742889404297
"631","NIP45_2010_1752",2010,2010-06-21,171,2009-10-10,282,119,2010-04-30,202,2010-03-06,52.29411237,15.88512527,0,64,55,52,-0.67,5.37666666666667,60.4687843322754,51.2949142456055,88.7424011230469
"632","RED7_2008_1665",2008,2008-06-21,172,2007-09-27,269,123,2008-05-03,219,2008-04-13,116.229857,45.55117997,36.87000275,103,20,49,0.66,4.8,50.9048652648926,46.0241279602051,69.4875373840332
"633","SLK34_2008_1666",2008,2008-09-01,244,2007-09-16,258,124,2008-05-04,231,2008-05-02,92.6593841,34.18684108,32.14500046,122,2,120,2.34,5.574,68.0406723022461,49.7097854614258,108.60245513916
"634","SLK29_2008_1667",2008,2008-08-18,230,2007-10-12,284,128,2008-05-08,209,2008-05-03,94.37777062,31.12000919,26.35250092,123,5,102,1,5.4575,40.632022857666,31.3810501098633,82.6247634887695
"635","THU38_2008_1668",2008,2008-08-22,234,2007-10-25,297,124,2008-05-04,192,2008-04-06,89.65713438,38.03965376,37.00999832,96,28,110,3.52,6.4925,96.4080200195312,64.8277587890625,96.6082916259766
"636","SLK97_2006_1591",2006,2006-08-31,242,2005-10-26,298,68,2006-03-10,135,2006-12-31,100.7685996,40.14007659,33.97000122,364,-296,174,-0.18,6.23333333333333,83.1783828735352,56.8247718811035,84.2624282836914
"637","NIP151_2006_1592",2006,2006-08-07,218,2005-10-09,281,105,2006-04-16,189,2006-12-31,90.62263778,30.81925455,26.38999939,364,-259,113,-1.75,6.602,73.3293838500977,64.3898696899414,91.4786911010742
"638","SLK44_2006_1593",2006,2006-07-15,195,2005-10-22,294,122,2006-05-03,193,2006-03-29,90.07083004,37.22028771,35.97999954,87,35,73,1.64,5.93666666666667,31.2839775085449,26.0374927520752,59.6764488220215
"639","RED14_2006_1594",2006,2006-06-15,165,2005-10-16,288,108,2006-04-19,185,2006-03-27,78.17615677,30.97538077,20.02000046,85,23,57,0.12,5.67666666666667,54.526554107666,47.8294067382812,75.676399230957
"640","RED15_2006_1595",2006,2006-06-18,168,2005-09-23,265,109,2006-04-20,209,2006-03-27,108.8916054,44.15380662,30.37750053,85,24,59,0.58,5.70666666666667,36.6016120910645,36.0596122741699,88.5050430297852
"641","NIP327_2006_1596",2006,2006-09-15,257,2005-11-18,321,85,2006-03-27,129,2006-12-31,49.51290104,14.67365459,3.289999962,364,-279,172,-1.04,6.36428571428571,40.9492797851562,39.151294708252,52.6352233886719
"642","THU187_2006_1598",2006,2006-09-10,252,2005-10-24,296,85,2006-03-27,154,2006-03-07,109.1945104,42.57979045,31.63454628,65,20,167,-1.18,6.06428571428571,94.8721542358398,77.400016784668,59.0826873779297
"643","SLK118_2006_1590",2006,2006-09-10,252,2005-09-29,271,122,2006-05-03,216,2006-03-27,87.53280542,35.61643505,33.84666824,85,37,130,1.34,5.788,33.7969398498535,31.8355903625488,68.9005699157715
"644","THU246_2006_1597",2006,2006-09-14,256,2005-11-18,321,85,2006-03-27,129,2006-03-07,82.18385381,32.99228538,31.92000008,65,20,171,-0.93,6.27714285714286,90.4314727783203,70.4629516601562,72.7498016357422
"645","SLK1_2003_1453",2003,2003-06-18,168,2002-10-22,294,144,2003-05-25,215,2003-12-31,82.89428836,31.63344935,36.13999939,364,-220,24,-0.66,5.05,34.2442855834961,28.7008743286133,62.8308639526367
"646","SLK4_2003_1401",2003,2003-07-06,186,2002-10-21,293,141,2003-05-22,213,2003-11-13,91.47225405,40.0678676,45.36500168,316,-175,45,-0.48,6.11,27.3562240600586,29.9389553070068,59.0295600891113
"647","RED27_2011_1701",2011,2011-07-05,185,2010-09-05,247,79,2011-03-21,197,2011-04-13,116.6594379,46.65655833,49.83000183,102,-23,106,1.03,5.218,58.2725791931152,49.1926803588867,85.8004302978516
"648","RED93_2011_1738",2011,2011-07-08,188,2010-09-08,250,79,2011-03-21,194,2011-03-31,120.1592149,44.20473696,46.40999985,89,-10,109,1.18,5.248,76.3169250488281,55.2871322631836,87.4455490112305
"649","SLK132_2011_1740",2011,2011-08-08,219,2010-09-23,265,97,2011-04-08,197,2011-04-19,109.43344,41.76467415,46.58000183,108,-11,122,0.62,6.216,55.7464332580566,45.9725799560547,95.5885925292969
"650","RED111_2011_1742",2011,2011-07-21,201,2010-10-17,289,79,2011-03-21,155,2011-03-31,123.2746083,45.52769807,47.91333389,89,-10,122,1.16,5.258,81.7789611816406,61.4174575805664,102.036056518555
"651","RED113_2011_1743",2011,2011-07-21,201,2010-10-03,275,79,2011-03-21,169,2011-03-31,121.3059812,44.69739264,46.99000168,89,-10,122,1.14,5.228,89.750602722168,65.109489440918,103.814514160156
"652","KEN91_2011_1748",2011,2011-08-12,223,2010-10-03,275,80,2011-03-22,170,2011-12-31,65.8330977,17.24646466,7.137500286,364,-284,143,-0.28,6.045,59.9463195800781,44.0116081237793,74.2209930419922
"653","WAW12_2011_1749",2011,2011-06-08,158,2010-10-29,301,78,2011-03-20,142,2011-04-02,128.4187612,46.14848431,41.42000198,91,-13,80,1.43,4.4525,45.307933807373,37.3604507446289,79.4310455322266
"654","TIM34_2011_1750",2011,2011-09-26,268,2010-10-20,292,78,2011-03-20,151,2011-03-20,109.9777149,41.69437881,32.97000122,78,0,190,0.01,6.62857142857143,39.2233772277832,39.6196174621582,69.8807525634766
"655","SLK40_2011_1693",2011,2011-06-19,169,2010-10-23,295,111,2011-04-22,181,2011-04-20,81.20753663,34.49883062,39.38999939,109,2,58,0.98,4.52666666666667,28.3608722686768,23.9835205078125,64.9796371459961
"656","SLK46_2011_1694",2011,2011-06-18,168,2010-10-16,288,110,2011-04-21,187,2011-04-20,77.38194968,32.97626096,39.24499893,109,1,58,0.99,4.51333333333333,41.0223503112793,31.9016799926758,72.593017578125
"657","SLK45_2011_1695",2011,2011-07-01,181,2010-09-23,265,110,2011-04-21,210,2011-04-20,71.69389661,28.99858838,31.57999992,109,1,71,-0.26,5.2675,21.1792793273926,20.0906810760498,57.5970306396484
"658","NIP34_2011_1696",2011,2011-07-02,182,2010-09-24,266,113,2011-04-24,212,2011-04-20,87.97246625,33.85357227,31.15999985,109,4,69,-0.12,5.43,38.8522300720215,31.4782657623291,79.0536804199219
"659","SLK79_2011_1697",2011,2011-07-17,197,2010-09-28,270,103,2011-04-14,198,2011-04-20,82.43637892,33.03437171,37.36999893,109,-6,94,-0.34,5.695,51.8687133789062,42.838321685791,87.3033981323242
"660","NIP47_2011_1698",2011,2011-07-17,197,2010-09-18,260,98,2011-04-09,203,2011-04-20,111.7973666,42.96655167,39.93000031,109,-11,99,0.11,5.6325,43.6709594726562,35.8159255981445,83.5027236938477
"661","SLK75_2011_1699",2011,2011-07-16,196,2010-10-17,289,97,2011-04-08,173,2011-04-20,92.81113925,36.23137911,43.40076945,109,-12,99,0.36,5.96,59.2930221557617,49.2194328308105,98.5878295898438
"662","SLK147_2011_1700",2011,2011-09-11,253,2010-09-16,258,79,2011-03-21,186,2011-04-19,98.33871317,37.18882548,42.68777847,108,-29,174,0.97,5.52714285714286,88.0907821655273,72.1848449707031,101.32438659668
"663","RED91_2011_1702",2011,2011-07-04,184,2010-10-01,273,79,2011-03-21,171,2011-04-19,125.2830499,47.82369251,48,108,-29,105,1.05,5.304,44.6725883483887,43.5033226013184,85.4329299926758
"664","RED35_2011_1721",2011,2011-07-04,184,2010-10-30,302,92,2011-04-03,155,2011-04-19,132.9454563,50.10087123,48.81000137,108,-16,92,0.51,6.09,45.2306938171387,53.4632339477539,78.2305603027344
"665","RED121_2011_1722",2011,2011-07-05,185,2010-10-22,294,79,2011-03-21,150,2011-04-19,123.0778812,45.06500993,44.79000092,108,-29,106,1.24,5.24,88.8147201538086,68.1948394775391,114.282348632812
"666","RED66_2011_1723",2011,2011-07-06,186,2010-10-02,274,79,2011-03-21,170,2011-03-31,92.65399237,33.01826934,32.65000153,89,-10,107,0.5,5.27,31.3866233825684,53.1045951843262,49.2510719299316
"667","RED67_2011_1724",2011,2011-07-06,186,2010-10-16,288,79,2011-03-21,156,2011-03-31,95.05968916,34.0561182,34.47999954,89,-10,107,0.45,5.246,29.1828842163086,44.5615577697754,50.6645240783691
"668","NIP54_2011_1735",2011,2011-07-21,201,2010-10-14,286,81,2011-03-23,160,2011-04-20,118.5685249,44.21773405,45.6772728,109,-28,120,0.96,5.274,84.3786849975586,65.7167816162109,108.823883056641
"669","SLK103_2011_1736",2011,2011-07-21,201,2010-09-18,260,79,2011-03-21,184,2011-04-20,112.4333034,42.63164987,44.68000031,109,-30,122,0.8,5.33,82.1735000610352,63.4179306030273,108.666709899902
"670","SLK101_2011_1737",2011,2011-07-19,199,2010-09-23,265,81,2011-03-23,181,2011-04-19,106.5627713,41.11265232,47.31000137,108,-27,118,0.88,5.234,54.5725936889648,44.5984992980957,115.370964050293
"671","SLK57_2011_1739",2011,2011-07-01,181,2010-10-18,290,79,2011-03-21,154,2011-04-19,101.8458526,39.36220159,45.68999863,108,-29,102,1.16,5.168,62.6057090759277,53.1521797180176,111.612838745117
"672","SLK55_2011_1741",2011,2011-07-07,187,2010-09-20,262,80,2011-03-22,183,2011-04-19,101.5764764,39.03648485,44.54000092,108,-28,107,1.1,5.198,64.4767379760742,56.3036079406738,101.065307617188
"673","RED112_2011_1744",2011,2011-07-18,198,2010-10-17,289,79,2011-03-21,155,2011-03-31,123.5299988,46.20970154,47.84000015,89,-10,119,1.15,5.25,106.239479064941,78.8822174072266,88.9046249389648
"674","SLK71_2011_1745",2011,2011-07-06,186,2010-09-21,263,79,2011-03-21,181,2011-04-20,108.3097845,41.05310969,43.81999969,109,-30,107,0.53,5.44,79.3634948730469,60.710205078125,93.4581146240234
"675","THU57_2011_1746",2011,2011-08-01,212,2010-10-24,296,82,2011-03-24,151,2011-04-19,96.66915284,36.33537825,41.09000015,108,-26,130,-1.04,6.18333333333333,87.1977233886719,59.568172454834,102.859397888184
"676","NIP94_2011_1747",2011,2011-08-08,219,2010-09-28,270,82,2011-03-24,177,2011-03-28,75.44702747,30.42922754,28.84272766,86,-4,137,-1.62,6.09333333333333,98.4754180908203,75.879997253418,89.4843826293945
"677","THU21_2009_1719",2009,2009-06-18,168,2008-09-07,250,89,2009-03-31,204,2009-03-31,98.44415492,32.23815639,29.73999977,89,0,79,4.03,3.99,90.1194839477539,60.0342445373535,94.1974182128906
"678","COC16_2009_1720",2009,2009-06-26,176,2008-09-29,272,94,2009-04-05,187,2009-04-15,181.659116,74.35776298,67.09999847,104,-10,82,3.84,4.70666666666667,60.821849822998,42.2209358215332,118.166275024414
"679","SLK22_2009_1704",2009,2009-06-22,172,2008-09-04,247,102,2009-04-13,220,2009-04-11,95.73862963,37.81511988,36.81000137,100,2,70,1.87,4.11333333333333,34.5749816894531,31.1094303131104,75.9553756713867
"680","SLK17_2009_1705",2009,2009-06-18,168,2008-09-06,249,102,2009-04-13,218,2009-05-19,101.3053002,39.65127976,38.04000092,138,-36,66,2.06,4.17666666666667,29.0210247039795,27.7797870635986,74.7683715820312
"681","SLK10_2009_1706",2009,2009-06-17,167,2008-10-03,276,102,2009-04-13,191,2009-05-10,92.20869213,30.59139948,22.39999962,129,-27,65,2.23,4.11,31.8386917114258,27.1553440093994,64.0375747680664
"682","SLK13_2009_1707",2009,2009-06-18,168,2008-09-05,248,103,2009-04-14,220,2009-04-11,82.35266748,27.24167881,18.89999962,100,3,65,2.34,4.14333333333333,49.7469177246094,40.5672073364258,91.1238098144531
"683","NIP23_2009_1708",2009,2009-06-17,167,2008-11-12,316,108,2009-04-19,157,2009-04-12,82.67784019,27.94220115,18.81999969,101,7,59,2.38,4.07333333333333,36.7364120483398,30.843111038208,69.2178230285645
"684","NIP21_2009_1709",2009,2009-06-17,167,2008-10-02,275,109,2009-04-20,199,2009-05-19,90.37052382,30.98732205,18.14153862,138,-29,58,2.51,3.96666666666667,37.521785736084,37.2463760375977,75.8892440795898
"685","NIP20_2009_1710",2009,2009-06-17,167,2008-09-28,271,94,2009-04-05,188,2009-05-19,83.7669432,27.41971387,16.47999954,138,-44,73,2.53,4,37.690544128418,32.0726432800293,70.1970863342285
"686","NIP19_2009_1711",2009,2009-06-17,167,2008-10-25,298,94,2009-04-05,161,2009-05-19,91.98682658,28.62295072,16.53000069,138,-44,73,2.62,3.97333333333333,44.4968948364258,33.6816635131836,76.8212356567383
"687","SLK23_2009_1712",2009,2009-06-25,175,2008-09-25,268,73,2009-03-15,170,2009-04-11,91.59224096,32.23559728,28.30999947,100,-27,102,2.75,3.82,61.9004020690918,54.704174041748,90.7604751586914
"688","NIP13_2009_1713",2009,2009-06-19,169,2008-09-20,263,101,2009-04-12,203,2009-04-12,54.32342428,18.93949127,15.26666641,101,0,68,2.98,4.07666666666667,76.5937652587891,58.7422332763672,97.9027404785156
"689","NIP14_2009_1714",2009,2009-06-19,169,2008-09-04,247,95,2009-04-06,213,2009-04-19,56.95698761,19.90451328,15.18999958,108,-13,74,3.03,4.08666666666667,66.6935501098633,49.6408767700195,99.23095703125
"690","SLK26_2009_1715",2009,2009-06-24,174,2008-09-10,253,101,2009-04-12,213,2009-04-11,99.45991808,35.10397613,30.07999992,100,1,73,3.78,4.34,76.9681777954102,63.6617546081543,97.8549423217773
"691","RED10_2009_1716",2009,2009-06-21,171,2008-09-25,268,90,2009-04-01,187,2009-04-11,89.50721577,28.42309952,21.05666733,100,-10,81,3.31,4.39666666666667,60.0251121520996,48.4719848632812,98.7612609863281
"692","NIP10_2009_1717",2009,2009-06-19,169,2008-09-25,268,94,2009-04-05,191,2009-04-12,46.10442154,15.34147158,14.71500015,101,-7,75,3.52,4.12,71.8481903076172,56.329418182373,107.461090087891
"693","NIP12_2009_1718",2009,2009-06-17,167,2008-09-08,251,90,2009-04-01,204,2009-03-31,35.58222603,10.9507721,6.975714207,89,1,77,3.08,4.29666666666667,99.3141021728516,73.3043441772461,117.064277648926
"694","COC37_2005_1533",2005,2005-07-17,197,2004-11-10,314,110,2005-04-21,161,2005-03-29,151.8272659,62.38389528,61.61499786,87,23,87,0.54,6.285,29.8983764648438,28.9854373931885,86.4568328857422
"695","COC14_2009_1703",2009,2009-06-24,174,2008-10-06,279,96,2009-04-07,182,2009-04-15,134.6377033,51.87474406,46.3971405,104,-8,78,3.14,4.72333333333333,28.5795402526855,22.0209636688232,90.3601608276367
"696","CHA10_2010_1589",2010,2010-05-13,132,2009-09-24,266,102,2010-04-13,201,2010-03-06,85.43000031,28.07052803,4.21999979,64,38,30,-2.21,5.925,36.9402656555176,34.0244216918945,68.7800750732422
"697","NIP73_2001_41",2001,2001-07-21,201,2000-11-13,317,133,2001-05-14,181,2001-04-18,90.93869559,35.36579588,18.82500076,107,26,68,1.07,5.66,11.5725812911987,8.43174076080322,62.7292671203613
"698","SLK45_2001_44",2001,2001-07-20,200,2000-09-15,258,133,2001-05-14,240,2001-04-18,115.4068483,43.50387525,20.61000061,107,26,67,0.79,6.12333333333333,52.4181785583496,45.5138130187988,94.7434310913086
"699","NIP72_2001_68",2001,2001-07-21,201,2000-09-30,273,134,2001-05-15,226,2001-03-30,90.56143701,35.72153875,15.14466667,88,46,67,0.68,5.48666666666667,18.8270874023438,16.1972522735596,55.6591529846191
"700","NIP74_2001_70",2001,2001-07-21,201,2000-10-26,299,140,2001-05-21,206,2001-04-18,91.01844927,35.66697062,18.87533379,107,33,61,1.03,5.63666666666667,32.8030738830566,25.4761695861816,53.4288520812988
"701","NIP53_2001_1",2001,2001-06-10,160,2000-10-17,290,154,2001-06-04,229,2001-04-18,91.50649744,33.3876136,19.56999969,107,47,6,3.52,5.71,32.9284553527832,26.7124843597412,54.7938842773438
"702","NIP39_2001_2",2001,2001-06-10,160,2000-10-29,302,132,2001-05-13,195,2001-04-18,95.43261684,36.82151345,18.58571434,107,25,28,4.08,5.23,34.5895195007324,23.5859527587891,52.5725059509277
"703","NIP35_2001_5",2001,2001-06-10,160,2000-10-21,294,126,2001-05-07,197,2001-04-22,104.2682888,37.73091528,20.40999985,111,15,34,3.24,5.6,59.8611679077148,48.1126861572266,74.5037460327148
"704","NIP24_2001_7",2001,2001-06-10,160,2000-11-27,331,126,2001-05-07,160,2001-04-22,144.3314154,52.75954933,30.43000031,111,15,34,1.12,5.795,43.9327507019043,36.3039855957031,73.5902633666992
"705","KLK2_2001_10",2001,2001-04-30,119,2000-11-23,327,112,2001-04-23,150,2001-03-13,119.8327699,39.20580696,24.30500031,71,41,7,4.49,3.86,26.9608306884766,19.3764171600342,40.7536163330078
"706","PEM3_2001_11",2001,2001-04-26,115,2000-12-13,347,75,2001-03-17,93,2001-03-13,142.9522176,42.06283293,10.91500092,71,4,40,0.74,3.655,13.7795333862305,5.4801778793335,9.42547416687012
"707","SLK3_2001_39",2001,2001-07-16,196,2000-09-30,273,147,2001-05-28,239,2001-03-29,104.3745405,39.30755915,13.19999981,87,60,49,1.87,5.65333333333333,14.6005363464355,11.7540321350098,54.4956436157227
"708","NIP26_2001_47",2001,2001-06-10,160,2000-11-19,323,126,2001-05-07,168,2001-04-22,122.9330824,44.6244675,29.56999969,111,15,34,1.85,5.67,96.8823013305664,76.5052795410156,95.3287658691406
"709","COC15_2001_48",2001,2001-06-10,160,2000-11-18,322,121,2001-05-02,164,2001-04-22,204.5484846,78.16887579,56.86000061,111,10,39,-1.66,6.495,27.9900531768799,19.6720008850098,68.7742538452148
"710","PET1_2001_50",2001,2001-07-28,208,2000-11-08,312,73,2001-03-15,126,2001-03-13,179.8999939,56.81152344,28.16500092,71,2,135,-2.38,5.966,42.4896850585938,25.6797657012939,60.6659812927246
"711","SLK44_2001_67",2001,2001-07-21,201,2000-11-19,323,149,2001-05-30,191,2001-03-29,98.95506714,37.43020138,14.80866718,87,62,52,1.63,5.65333333333333,23.4485950469971,21.2656364440918,60.2782745361328
"712","SLK47_2001_69",2001,2001-07-21,201,2000-10-24,297,141,2001-05-22,209,2001-03-29,108.5658654,41.18818709,14.18599987,87,54,60,1.71,5.73666666666667,52.4229393005371,42.9330825805664,64.9739151000977
"713","RED39_2002_90",2002,2002-07-15,195,2001-11-23,326,113,2002-04-24,152,2002-04-28,161.1689218,67.4119352,74.53799438,117,-4,82,1.29,5.1,40.7787818908691,44.2436485290527,69.9461898803711
"714","RED23_2002_168",2002,2002-07-16,196,2001-11-13,316,111,2002-04-22,160,2002-04-10,128.284985,55.1910804,62.61249924,99,12,85,1.66,5.2825,55.9418678283691,54.5200614929199,80.8191452026367
"715","RED21_2002_170",2002,2002-07-17,197,2001-10-20,292,112,2002-04-23,185,2002-04-10,144.0398206,61.06560314,68.53666687,99,13,85,1.8,5.2775,64.2961883544922,56.4553070068359,81.7133331298828
"716","RED66_2002_181",2002,2002-07-17,197,2001-10-24,296,121,2002-05-02,190,2002-04-28,179.0164379,75.7997685,86.15000153,117,4,76,0.39,5.74666666666667,33.3843650817871,35.7452392578125,67.4372253417969
"717","RED5_2002_185",2002,2002-07-09,189,2001-10-30,302,117,2002-04-28,180,2002-04-28,160.3870034,69.94673865,79.397995,117,0,72,1.76,4.95,31.6854133605957,32.167781829834,66.1530456542969
"718","RED27_2002_191",2002,2002-07-17,197,2001-11-13,316,112,2002-04-23,161,2002-04-12,125.9379835,54.24892555,61.15000153,101,11,85,1.56,5.3125,76.7374649047852,66.3483047485352,82.5366058349609
"719","NIP16_2002_77",2002,2002-06-03,153,2001-12-04,337,100,2002-04-11,128,2002-04-06,82.59876204,17.82815679,1.373333335,95,5,53,2.1,4.61,78.7472991943359,56.1761932373047,81.5909576416016
"720","DRY10_2002_75",2002,2002-06-01,151,2001-10-10,282,99,2002-04-10,182,2002-04-06,72.90837614,22.23333669,19.47908974,95,4,52,5.12,4.75333333333333,70.9684600830078,56.106616973877,66.6559982299805
"721","RED47_2002_92",2002,2002-07-17,197,2001-10-20,292,110,2002-04-21,183,2002-04-10,118.3520968,42.08058896,36.06999969,99,11,87,1.68,5.655,97.2971954345703,66.7521133422852,86.8886489868164
"722","THU16_2002_102",2002,2002-05-24,143,2001-10-30,302,100,2002-04-11,163,2002-04-06,170.5987746,67.59469679,78.04333496,95,5,43,4.7,3.615,73.6039123535156,55.9564971923828,67.9518585205078
"723","RED60_2002_175",2002,2002-07-16,196,2001-10-30,302,112,2002-04-23,175,2002-04-11,129.1672961,48.36996738,51.06999969,100,12,84,2.11,5.4725,93.7233505249023,72.2725448608398,83.9964828491211
"724","NIP52_2001_3",2001,2001-06-09,159,2000-09-15,258,148,2001-05-29,255,2001-04-27,93.65931113,34.2807674,19.52714348,116,32,11,3.79,5.235,47.038402557373,38.3239135742188,80.190055847168
"725","NIP54_2001_40",2001,2001-06-09,159,2000-10-08,281,172,2001-06-22,256,2001-04-18,90.45170506,35.40500777,16.15999985,107,65,-13,1.87,5.54,39.9768943786621,36.623477935791,56.2254295349121
"726","RED60_2001_42",2001,2001-07-21,201,2000-10-04,277,131,2001-05-12,219,2001-04-18,138.7455944,52.10008422,18.72400093,107,24,70,1.52,5.88333333333333,86.8064346313477,66.6605987548828,83.1839370727539
"727","SLK24_2001_43",2001,2001-06-10,160,2000-11-19,323,140,2001-05-21,182,2001-04-18,107.8676193,41.811056,20.26428604,107,33,20,4.52,5.44,43.0113258361816,37.6969184875488,81.0373611450195
"728","NIP22_2001_46",2001,2001-06-10,160,2000-10-23,296,141,2001-05-22,210,2001-04-22,121.748776,41.9070695,26.86999893,111,30,19,1.62,5.83,99.1936416625977,72.4169311523438,94.3389205932617
"729","RED61_2001_65",2001,2001-07-18,198,2000-10-21,294,138,2001-05-19,209,2001-04-18,125.9533061,48.22582844,14.30000019,107,31,60,2.02,5.79333333333333,18.2765445709229,14.6767272949219,55.3004875183105
"730","NIP55_2001_66",2001,2001-06-09,159,2000-10-26,299,140,2001-05-21,206,2001-04-18,90.37253956,35.43984514,18.87533379,107,33,19,2.91,4.915,47.2303123474121,36.6263732910156,67.2697372436523
"731","RED48_2001_72",2001,2001-06-21,171,2000-10-23,296,152,2001-06-02,221,2001-04-18,102.187653,39.44810704,22.13000107,107,45,19,0.09,6.02,15.0963087081909,11.5478935241699,80.7260589599609
"732","NIP77_2001_49",2001,2001-07-24,204,2000-11-21,325,112,2001-04-23,152,2001-04-22,125.8844056,44.95254048,34.13800049,111,1,92,2.66,5.6675,18.9713897705078,8.94376373291016,57.3096237182617
"733","SLK5_2002_12",2002,2002-07-06,186,2001-10-30,302,128,2002-05-09,191,2002-04-28,137.0832993,60.34337746,80.38600159,117,11,58,0.48,5.20333333333333,29.8408794403076,26.2746257781982,57.1213531494141
"734","SLK6_2002_13",2002,2002-07-18,198,2001-10-30,302,128,2002-05-09,191,2002-04-28,162.6329569,69.69277179,88.22000122,117,11,70,0.49,5.39,25.738187789917,25.2676334381104,58.3619575500488
"735","SLK7_2002_14",2002,2002-07-16,196,2001-11-07,310,128,2002-05-09,183,2002-04-28,147.3154964,65.13262149,86.25666809,117,11,68,0.43,5.23666666666667,30.5653896331787,26.1593570709229,62.4144821166992
"736","SLK1_2002_16",2002,2002-07-11,191,2001-10-23,295,125,2002-05-06,195,2002-04-28,168.5593168,73.5111231,93.20999908,117,8,66,0.45,5.42333333333333,32.4237174987793,29.4448661804199,61.1643104553223
"737","SLK8_2002_18",2002,2002-07-21,201,2001-10-30,302,127,2002-05-08,190,2002-04-28,151.9466131,67.00104741,87.80999756,117,10,74,0.41,5.25666666666667,30.1271839141846,27.4809989929199,60.2548370361328
"738","SLK2_2002_51",2002,2002-06-28,178,2001-10-06,278,124,2002-05-05,211,2002-04-28,166.7028971,72.64810809,90.40999603,117,7,54,1.02,4.675,15.1120386123657,13.5141868591309,63.4035873413086
"739","SLK3_2002_52",2002,2002-06-28,178,2001-10-30,302,124,2002-05-05,187,2002-04-28,167.755374,73.30143239,91.44000244,117,7,54,1.02,4.675,35.3990936279297,31.4870185852051,63.0549621582031
"740","SLK36_2002_56",2002,2002-07-07,187,2001-10-13,285,129,2002-05-10,209,2002-04-28,152.2323986,67.76554413,87.33599854,117,12,58,0.45,5.39,24.4069328308105,20.6675605773926,63.2851028442383
"741","NIP83_2002_88",2002,2002-07-18,198,2001-10-28,300,128,2002-05-09,193,2002-05-11,119.2121179,54.62515556,64.48000336,130,-2,70,0.75,5.37666666666667,32.3125152587891,25.4777355194092,60.136287689209
"742","RED40_2002_91",2002,2002-07-17,197,2001-11-21,324,115,2002-04-26,156,2002-04-28,164.4617316,72.59028642,80.69999695,117,-2,82,1.8,4.95,12.3383073806763,15.5758628845215,53.0840225219727
"743","NIP38_2002_97",2002,2002-07-05,185,2001-10-30,302,120,2002-05-01,183,2002-04-11,117.9820801,44.39975077,35.79000092,100,20,65,0.75,6.58666666666667,115.550163269043,80.3061676025391,124.305877685547
"744","NIP55_2002_164",2002,2002-07-13,193,2001-10-30,302,128,2002-05-09,191,2002-05-11,127.2108576,58.06635255,68.27999878,130,-2,65,0.81,5.41333333333333,32.5165061950684,27.4394187927246,62.6236419677734
"745","SLK70_2002_166",2002,2002-07-18,198,2001-10-30,302,124,2002-05-05,187,2002-05-11,177.5074711,80.18521843,102.1166687,130,-6,74,0.68,5.64666666666667,59.1780014038086,41.9547691345215,87.7799453735352
"746","RED56_2002_167",2002,2002-07-16,196,2001-11-23,326,111,2002-04-22,150,2002-04-28,137.7471307,60.12675225,65.53500366,117,-6,85,1.27,5.2475,49.3046226501465,50.2669448852539,69.0125122070312
"747","RED41_2002_169",2002,2002-07-15,195,2001-10-03,275,111,2002-04-22,201,2002-04-10,126.9870557,54.18027456,57.84999847,99,12,84,1.71,5.2925,57.9124908447266,64.2509918212891,69.3318252563477
"748","RED63_2002_171",2002,2002-07-17,197,2001-10-30,302,115,2002-04-26,178,2002-04-10,138.6503612,56.07566372,62.41909027,99,16,82,1.88,5.2875,41.1502456665039,43.247013092041,76.4252014160156
