"","X.1","X","Fire_ID","Fire_Year","Fire_Start","BurnDay","SnowAccDay","sdd","scf","tssm","sweMean","sweMedian","avgBio","cc","age","tri","ppt_tsm","tmax_tsm","RBR_median","RBR_quant","RBR_cv","FIRE_FINAL","size_class","dmc","ffmc","dc","pyroregion","ecoregion"
"544",544,544,"SLK51_2003_1403",2003,"2003-06-22",172,302,110,0.47,62,40.06867826,41.92874908,81.8655548095703,61.7158432006836,102.680152893066,10.5405616760254,56.4358280881506,21.0280607741632,111.4596869,545.827568589791,1.080505371,9500,2,52.0293729586418,89.8267362375706,236.908497359211,0,NA
"545",545,545,"SLK70_2003_1431",2003,"2003-06-23",173,293,122,0.52,51,43.27823319,49.625,27.4719429016113,23.2867164611816,55.7695121765137,7.8349232673645,28.1122221548425,20.0963341360768,51.44020213,349.716375335222,1.177369356,3400,2,40.577216384399,69.3565176544419,225.791728309911,1,"Big Trout Lake"
"546",546,546,"NIP81_2003_1437",2003,"2003-08-16",227,270,124,0.51,103,35.88619124,44.68000031,68.4651031494141,52.5885276794434,91.2218627929688,12.9056940078735,188.398383804192,22.8002150698075,109.7043849,190.999608748518,0.557519436,550,2,20.3302758804415,87.437993939642,248.540641896784,1,"Big Trout Lake"
"547",547,547,"RED93_2003_1545",2003,"2003-08-19",230,295,113,0.5,117,33.53957635,36.79000092,43.4094009399414,43.3278846740723,69.7294998168945,14.9227495193481,211.800932343926,22.8731873401163,122.2424709,190.188818778958,0.485384375,900,2,26.1658395927143,92.2452581493494,373.079964050504,1,"Big Trout Lake"
"548",548,548,"SLK80_2003_1547",2003,"2003-07-18",198,281,113,0.48,85,46.84294694,48.38999939,67.1535110473633,57.971508026123,93.5450286865234,7.74509572982788,188.208204406082,21.5638610478668,206.8165807,523.228667840603,0.765267193,900,2,31.1732563125724,90.0233360858701,252.9463331814,0,"Lake St. Joseph"
"549",549,549,"RED4_2014_2019",2014,"2014-06-05",155,280,113,0.45,42,34.24180389,28.81999969,55.7046928405762,57.9486999511719,63.4436416625977,13.8724489212036,109.030448691555,12.4793469893239,356.6158751,476.300062754178,0.45601058,95,1,42.5988017621821,91.1965806515518,102.668964906695,1,"Lake Wabigoon"
"550",550,550,"SLK13_2014_1881",2014,"2014-08-09",220,263,126,0.5,94,31.44571642,29.04000092,29.7946586608887,21.175220489502,66.6202201843262,2.54005599021912,229.528840888824,18.112721494266,78.17275782,385.034959791116,0.914198041,52,1,28.3169408123215,86.2287404210339,293.037196018333,1,"Big Trout Lake"
"551",551,551,"RED8_2014_1882",2014,"2014-06-06",156,280,113,0.5,43,21.32393532,18.26000023,70.7323226928711,61.7040863037109,90.6907730102539,16.9341049194336,60.826467587679,14.5221686371128,281.9133433,512.067460773559,0.566478848,50,1,34.3483892111213,64.957730167823,87.9346536460474,1,"Big Trout Lake"
"552",552,552,"RED29_2014_2017",2014,"2014-08-19",230,299,112,0.5,118,49.16506589,48.77000046,113.713348388672,80.4520034790039,104.084289550781,16.9096260070801,304.120594372801,18.8417611671358,190.9934786,479.943379130709,0.849792659,697,2,44.8028261891889,88.5805625729044,278.810433573349,0,"Lake St. Joseph"
"553",553,553,"RED17_2014_2020",2014,"2014-07-13",193,280,113,0.48,80,32.05709698,27.02000046,71.1966705322266,53.9892387390137,75.4285049438477,20.1473731994629,294.664930070887,15.3152648573987,275.9411292,398.920122747014,0.379988581,186,1,23.8065271270545,90.8192760858843,134.580351486681,1,"Lake Wabigoon"
"554",554,554,"RED124_2011_1958",2011,"2011-08-01",212,282,113,0.45,99,38.50418294,38.28311374,78.0748519897461,59.2111587524414,83.2388153076172,26.5259666442871,294.944572089065,16.1051287132244,181.2164894,331.703552375157,0.550614893,21675,3,47.8238270197927,91.473893580528,333.979118668863,1,"Lake Wabigoon"
"555",555,555,"NIP92_2003_1402",2003,"2003-08-17",228,284,122,0.51,106,36.14320555,45.84000015,70.6810989379883,57.7527046203613,89.7516250610352,6.03628540039062,196.510281619352,22.7813468522537,75.33220572,142.657245574546,0.567144692,315,1,20.0374291209994,87.1754577031544,254.249021132049,1,"Big Trout Lake"
"556",556,556,"NIP68_2003_1407",2003,"2003-07-16",196,244,127,0.52,69,29.67034873,36.52999878,49.8298187255859,46.9280586242676,73.150764465332,1.52992510795593,116.959705026601,21.9290614901742,179.5784844,426.792913118315,0.753162265,70,1,20.5157993542989,82.234316431389,212.881882187099,1,"Big Trout Lake"
"557",557,557,"RED90_2003_1422",2003,"2003-08-17",228,301,111,0.5,117,35.55968051,38.05124664,18.7456302642822,21.1487655639648,82.0092086791992,2.594810962677,186.454881357095,22.2624874675975,106.5078939,192.883823949443,0.517026842,60,1,23.333770212631,86.3343698677557,376.08404626211,1,"Big Trout Lake"
"558",558,558,"RED91_2003_1438",2003,"2003-08-18",229,299,111,0.48,118,34.0241996,37.81999969,37.4373626708984,37.2608871459961,66.4677886962891,6.23330736160278,176.468987507076,22.932627591386,106.7462519,171.057975809254,0.84372592,650,2,26.2934632466648,91.4906393826986,378.36003400637,1,"Big Trout Lake"
"559",559,559,"SLK101_2003_1480",2003,"2003-08-21",232,268,127,0.51,105,35.1017354,39.43999863,29.9532356262207,31.1020221710205,64.3184280395508,1.81471455097198,161.208139656487,22.4804326804109,43.86571654,352.597146765035,1.198506117,80,1,43.8923740155271,86.2621333335735,328.343838399603,1,"Big Trout Lake"
"560",560,560,"NIP72_2003_1483",2003,"2003-07-17",197,290,125,0.54,72,30.51748844,38.31200027,28.3451862335205,23.7512397766113,42.6790733337402,1.47802078723907,126.348681945726,21.5371000029824,63.97177562,122.493716065249,0.881112099,50,1,21.2765545922219,84.2866243276685,214.649738857652,1,"Big Trout Lake"
"561",561,561,"SLK94_2003_1494",2003,"2003-08-18",229,281,126,0.55,103,37.98915975,42.29888916,43.7487106323242,38.8774108886719,73.568244934082,7.69922399520874,167.547952478741,22.5454281840269,152.3632653,492.469153686556,0.893571198,300,1,49.4019880057152,76.342730008429,367.720693948385,1,"Big Trout Lake"
"562",562,562,"RED82_2003_1498",2003,"2003-07-22",202,300,108,0.44,94,38.37395441,41.24625015,44.3412895202637,32.8065567016602,67.5030899047852,22.8865375518799,202.40107231497,21.4592871680559,272.5684514,479.868326002315,0.533330441,650,2,45.0879512384948,87.7015656885357,260.049421463524,1,"Big Trout Lake"
"563",563,563,"NIP95_2003_1500",2003,"2003-08-18",229,287,127,0.56,102,29.09270079,36.47333145,34.7989044189453,29.118185043335,70.6438903808594,12.6871089935303,146.383453904163,22.6469073694403,52.06474441,142.124217345191,0.820581436,150,1,36.1157573293178,84.7097292572794,302.621782433924,1,"Big Trout Lake"
"564",564,564,"SLK71_2003_1538",2003,"2003-07-23",203,275,123,0.54,80,40.2933357,45.93999863,34.8036994934082,33.3886222839355,62.3364791870117,4.41745328903198,136.247985576021,20.9676871645278,98.91352128,415.360840122691,0.978548169,500,1,40.2649738530655,90.0195796407221,250.337004031507,1,"Big Trout Lake"
"565",565,565,"NIP59_2003_1555",2003,"2003-06-23",173,310,112,0.44,61,39.25559362,31.84000015,94.7298965454102,72.9103012084961,115.88639831543,3.5841498374939,46.9508028411094,21.7949857671794,224.1171672,493.104146902908,0.759536684,700,2,44.5364730629049,90.6160763073864,193.569023033748,1,"Big Trout Lake"
"566",566,566,"NIP79_2003_1558",2003,"2003-08-17",228,289,116,0.46,112,31.4518114,31.39799881,112.010398864746,78.32177734375,115.97176361084,3.83670568466187,186.843730334761,22.8422395410445,86.11242633,256.141586703842,0.901358068,150,1,46.7415452790118,87.9456800029008,295.757496670811,1,"Big Trout Lake"
"567",567,567,"FOR11_2003_1420",2003,"2003-05-01",120,353,88,0.22,32,11.02174009,9.109999657,86.5285339355469,68.6070938110352,74.917724609375,11.1749677658081,19.2641419190042,14.1491732888188,185.876335,234.711508472943,0.336215973,200,1,31.9512822184483,89.0775827159393,156.649604199795,1,"Agassiz Clay Plain"
"568",568,568,"NIP42_2003_1430",2003,"2003-06-17",167,301,117,0.49,50,40.20344229,41.06000137,95.2916259765625,69.9464340209961,100.448806762695,15.4288959503174,57.7654717206781,20.2572793709849,317.2425521,488.091899020321,0.572982669,220,1,21.4950028962363,61.2529292569742,166.388281866222,1,"Big Trout Lake"
"569",569,569,"SLK66_2003_1432",2003,"2003-06-23",173,292,126,0.55,47,35.5028697,41.81999969,28.8693752288818,26.9274444580078,55.3289985656738,6.14496231079102,12.3524583066869,20.518290737228,344.5411959,537.725310026242,0.63054502,1014,2,51.9423543307636,71.608865458959,229.102605893164,1,"Big Trout Lake"
"570",570,570,"FOR14_2003_1484",2003,"2003-05-04",123,334,79,0.37,44,16.98466487,13.10999966,67.3355331420898,46.6394271850586,64.0053863525391,3.97375178337097,18.3915160694813,14.2204905505633,141.5842865,216.143928781126,0.443489343,99,1,43.8824851023377,94.4944164229016,199.285490342662,1,"Agassiz Clay Plain"
"571",571,571,"SLK65_2003_1488",2003,"2003-06-19",169,270,125,0.54,44,34.8857535,41.25999832,34.2926445007324,29.4722843170166,60.7681312561035,6.35068798065186,11.7614814387411,19.9676987849549,80.34432587,405.280608030056,0.906023085,107,1,46.2071670025728,81.7065546568345,192.926752698984,1,"Big Trout Lake"
"572",572,572,"RED32_2010_1751",2010,"2010-05-27",146,284,70,0.33,76,30.83840984,2.587499857,81.1004867553711,60.7352142333984,97.6899948120117,19.7131252288818,93.9293195759897,16.393149207841,224.4226005,466.038019913362,0.707607687,4417,2,49.5496685633631,86.8796733168597,146.392152670046,0,"Lake St. Joseph"
"573",573,573,"RED44_2010_1753",2010,"2010-08-24",235,310,68,0.33,167,30.21578692,2.440000057,100.002471923828,71.2860870361328,94.3760604858398,22.6699256896973,591.550472195036,20.2954388646323,280.1719188,389.711164667993,0.47514531,176,1,10.8143749043552,53.8571201110239,140.095167338191,0,"Lake St. Joseph"
"574",574,574,"RED26_2010_1755",2010,"2010-05-20",139,286,82,0.39,57,30.32035382,0,106.554046630859,69.1543350219727,100.819885253906,22.0698890686035,86.0691518977029,14.5545986175537,257.9065109,460.460671962945,0.453825206,1077,2,35.2512900611185,91.0921593961064,89.6527363683647,0,"Lake St. Joseph"
"575",575,575,"RED25_2010_1756",2010,"2010-05-19",138,248,72,0.34,66,24.61321271,0,62.6708106994629,60.3368988037109,77.723503112793,12.7918109893799,88.854720210666,14.288727387559,142.6382041,267.974185967546,0.632086158,50,1,25.9348336542745,90.9119033556117,75.7199388049202,1,"Lake Wabigoon"
"576",576,576,"NIP35_2010_1767",2010,"2010-06-19",169,284,85,0.34,84,20.206837,0,80.4251174926758,64.6570816040039,102.78524017334,6.22737455368042,109.93809113936,17.7919082641602,256.6809363,457.657083721748,0.544442117,50,1,20.8174527591899,89.8555906442995,150.286466219148,1,"Lake Nipigon"
"577",577,577,"HEA31_2010_1768",2010,"2010-06-27",177,310,85,0.33,92,51.41094825,22.34749985,80.8100509643555,60.8184776306152,104.473777770996,8.96616172790527,72.9143823342798,19.5056798166005,265.5692736,436.370374377532,0.558424711,485,1,54.1593442967041,89.0488547390535,294.083411627232,0,"Lake Abitibi"
"578",578,578,"HEA20_2010_1770",2010,"2010-05-25",144,329,80,0.28,64,34.46035434,19.19000053,63.4418716430664,42.3783798217773,99.7844924926758,2.95166301727295,34.1530218127283,17.8105016032469,128.7716899,404.787590880671,0.789746165,219,1,57.2610308048846,90.4068778942352,159.481460766491,0,"Lake Abitibi"
"579",579,579,"KLK5_2010_1772",2010,"2010-05-14",133,309,75,0.35,58,25.31000731,5.775000095,22.5338344573975,12.9568653106689,30.7693061828613,10.9311933517456,37.6799190463198,12.5472544777778,163.5402171,212.893815449941,0.383755803,132,1,20.5744814458039,92.2107531248586,80.2774837125669,0,"Lake Abitibi"
"580",580,580,"TIM9_2010_1773",2010,"2010-05-20",139,290,69,0.26,70,26.91908089,6.28000021,50.8686866760254,41.6562957763672,68.0976905822754,10.7043828964233,43.5359999286211,14.1424409807645,262.5368233,367.038000955831,0.499004573,83,1,35.8474142788683,92.2574495298133,113.856125897171,0,"Lake Abitibi"
"581",581,581,"TIM7_2010_1774",2010,"2010-05-20",139,339,68,0.28,71,22.34871637,5.090000153,88.2906723022461,59.3856468200684,108.137733459473,3.2051100730896,40.9662156445279,14.2610120269259,145.7397523,323.016083215925,0.677400172,125,1,37.2103499729327,92.4523234524544,118.826535108708,0,"Lake Abitibi"
"582",582,582,"WAW18_2010_1775",2010,"2010-05-28",147,295,66,0.29,81,30.71039554,1.100000024,75.9696197509766,57.7542610168457,77.6303253173828,0,29.599391561879,16.8975196841317,370.5244684,549.13528847511,0.477970868,2051,2,71.7205078285023,90.41089536933,183.917810029114,0,NA
"583",583,583,"TIM13_2010_1776",2010,"2010-05-27",146,255,67,0.27,79,18.02024655,0,62.8089790344238,51.0490074157715,94.7141036987305,9.40270137786865,51.4852338178149,16.3594915078308,424.0285945,578.058362878173,0.517790139,135,1,66.4865675870991,89.7116701541087,166.100301780354,0,"Lake Temagami"
"584",584,584,"SLK49_2010_1730",2010,"2010-06-26",176,282,84,0.38,92,21.09360027,3.279999971,52.4202423095703,42.2093124389648,98.7057342529297,2.36280369758606,129.489116803886,17.7128585679882,305.0483925,546.103738159226,0.616281211,200,1,30.9055424156441,85.8403426046202,188.621335854845,1,"Big Trout Lake"
"585",585,585,"SLK63_2010_1729",2010,"2010-07-19",199,271,127,0.42,72,26.29450495,11.48999977,29.071325302124,30.5553321838379,73.0226287841797,4.53786849975586,174.093975687267,20.5017968121356,148.2190464,519.864914536175,0.860690951,300,1,10.898055122335,74.6136792906892,231.192133689119,1,"Big Trout Lake"
"586",586,586,"NIP41_2010_1731",2010,"2010-06-26",176,284,78,0.34,98,18.97488886,2.730000019,84.8840942382812,71.7611694335938,99.317985534668,3.13536667823792,83.326767284031,17.8383637096051,21.28326261,141.135775843901,2.490705013,100,1,27.8497697127405,84.3426289462918,185.649924980534,1,"Big Trout Lake"
"587",587,587,"SLK65_2010_1732",2010,"2010-07-25",205,279,128,0.49,77,26.88553492,11.87749958,35.1694068908691,28.5334777832031,70.0255279541016,6.12699937820435,130.671561554485,20.211802300662,306.7735073,508.46692990858,0.550117195,300,1,32.4187781468656,88.12,341.475636929609,1,"Big Trout Lake"
"588",588,588,"SLK64_2010_1733",2010,"2010-07-19",199,288,127,0.46,72,26.6097813,11.51000023,29.0338039398193,31.2300052642822,76.6168746948242,6.27751445770264,142.263485028057,17.7746846068139,336.0474513,499.727912216018,0.610702336,75,1,11.4702466003035,75.1457143657653,260.772260672248,1,"Big Trout Lake"
"589",589,589,"NIP27_2010_1734",2010,"2010-05-17",136,292,86,0.37,50,18.75241422,0.899999976,45.4927597045898,38.6899795532227,76.9742889404297,10.6827697753906,23.8255373251574,11.664609665515,185.6378057,449.776763097711,0.698090136,1925,2,21.5732899032084,88.5757555536507,80.5932058203359,1,NA
"590",590,590,"NIP45_2010_1752",2010,"2010-06-21",171,282,72,0.31,99,15.88512527,0,60.4687843322754,51.2949142456055,88.7424011230469,4.07021045684814,90.7447660222789,17.84495658518,239.9808267,396.769945054578,0.582521915,40,1,33.9112827749079,86.071632864778,153.363044870812,1,"Big Trout Lake"
"591",591,591,"RED7_2008_1665",2008,"2008-06-21",172,269,119,0.5,53,45.55117997,36.87000275,50.9048652648926,46.0241279602051,69.4875373840332,9.53420734405518,60.016708278208,13.1286083125251,226.6363784,447.426969243355,0.702626169,270,1,14.7415496603986,76.0414544299049,78.4635405338395,1,"Big Trout Lake"
"592",592,592,"SLK34_2008_1666",2008,"2008-09-01",244,258,126,0.48,118,34.18684108,32.14500046,68.0406723022461,49.7097854614258,108.60245513916,6.30189895629883,335.065529984968,19.0278208322365,236.4033834,370.874690249563,0.594918907,47,1,30.433754935006,57.4606999638979,259.182552405232,0,"Lake St. Joseph"
"593",593,593,"SLK29_2008_1667",2008,"2008-08-18",230,284,136,0.57,94,31.12000919,26.35250092,40.632022857666,31.3810501098633,82.6247634887695,2.30109167098999,228.965526621362,18.1356749696997,281.8176061,511.026951571982,0.568535268,200,1,27.2860067154986,75.3376383003112,253.369216712447,1,"Big Trout Lake"
"594",594,594,"THU38_2008_1668",2008,"2008-08-22",234,297,132,0.5,102,38.03965376,37.00999832,96.4080200195312,64.8277587890625,96.6082916259766,12.5664567947388,359.830922576964,18.8514271390801,113.9808856,226.859334318527,0.703324318,520,2,41.9884511334662,85.2398549252742,221.088514856952,1,"Lake Nipigon"
"595",595,595,"SLK97_2006_1591",2006,"2006-08-31",242,298,102,0.46,140,40.14007659,33.97000122,83.1783828735352,56.8247718811035,84.2624282836914,12.0000009536743,375.352952333968,17.8221433175042,255.7001978,455.792875183126,0.504457831,49,1,35.0917849381819,89.0995324411048,351.339047451022,1,"Lake Nipigon"
"596",596,596,"NIP151_2006_1592",2006,"2006-08-07",218,281,103,0.44,115,30.81925455,26.38999939,73.3293838500977,64.3898696899414,91.4786911010742,18.2471179962158,190.80728591624,19.5573803217438,104.3064229,234.353924887374,0.836776376,69,1,47.4809542862875,86.6289346978078,346.786717638106,1,"Lake Nipigon"
"597",597,597,"SLK44_2006_1593",2006,"2006-07-15",195,294,107,0.45,88,37.22028771,35.97999954,31.2839775085449,26.0374927520752,59.6764488220215,4.82557344436646,166.385636974005,17.9133680782337,189.9619365,462.406180402688,0.679038823,228,1,20.3234082241712,79.8519321920996,99.7892765506441,1,"Big Trout Lake"
"598",598,598,"RED14_2006_1594",2006,"2006-06-15",165,288,103,0.44,62,30.97538077,20.02000046,54.526554107666,47.8294067382812,75.676399230957,5.18580722808838,105.631960640585,16.1313461228913,334.2980958,489.318310469871,0.435135365,100,1,41.9219538540963,91.2404055324654,161.67198405686,0,"Lake St. Joseph"
"599",599,599,"RED15_2006_1595",2006,"2006-06-18",168,265,100,0.44,68,44.15380662,30.37750053,36.6016120910645,36.0596122741699,88.5050430297852,4.16593217849731,160.906853180977,17.1084798530296,211.284736,489.73378068034,0.725019276,64,1,51.2578567992517,76.0043396466752,162.795785119422,0,"Lake St. Joseph"
"600",600,600,"NIP327_2006_1596",2006,"2006-09-15",257,321,99,0.42,158,14.67365459,3.289999962,40.9492797851562,39.151294708252,52.6352233886719,19.8096942901611,373.714341844337,19.0627085942645,143.2071827,204.69933976723,0.385025024,467,1,55.6947965564246,88.6679454042832,453.474319829436,1,"Lake Nipigon"
"601",601,601,"SLK118_2006_1590",2006,"2006-09-10",252,271,108,0.45,144,35.61643505,33.84666824,33.7969398498535,31.8355903625488,68.9005699157715,4.2283616065979,359.351463529758,19.4483575239414,69.14850792,131.452685881395,0.432195634,40,1,17.759576916363,68.6600386173697,202.493575578156,1,"Big Trout Lake"
"602",602,602,"THU246_2006_1597",2006,"2006-09-14",256,321,99,0.41,157,32.99228538,31.92000008,90.4314727783203,70.4629516601562,72.7498016357422,24.3893585205078,451.789734332899,19.0509021360366,98.95577083,184.487416075077,0.597094119,136,1,50.0706755201796,87.5407049879543,425.879764737184,1,"Lake Nipigon"
"603",603,603,"SLK1_2003_1453",2003,"2003-06-18",168,294,127,0.53,41,31.63344935,36.13999939,34.2442855834961,28.7008743286133,62.8308639526367,11.3835697174072,6.63466380963266,19.4283583999943,45.71805224,77.2788586574247,0.690006971,1000,2,32.6344885972249,54.4373156058231,180.732882873027,1,"Big Trout Lake"
"604",604,604,"SLK4_2003_1401",2003,"2003-07-06",186,293,123,0.54,63,40.0678676,45.36500168,27.3562240600586,29.9389553070068,59.0295600891113,5.13002490997314,72.3394972517648,20.5584123927763,22.83755873,65.3531611160617,1.44561255,700,2,30.47882314988,43.3528074467892,254.843881240681,1,"Big Trout Lake"
"605",605,605,"RED27_2011_1701",2011,"2011-07-05",185,247,116,0.47,69,46.65655833,49.83000183,58.2725791931152,49.1926803588867,85.8004302978516,39.6388511657715,187.485550679042,13.3830995760365,345.8259576,496.672653749302,0.338119596,225,1,62.4582106100477,89.2874159800106,236.274308500289,0,"Lake St. Joseph"
"606",606,606,"RED93_2011_1738",2011,"2011-07-08",188,250,121,0.48,67,44.20473696,46.40999985,76.3169250488281,55.2871322631836,87.4455490112305,2.70600247383118,231.609651388466,13.9403787751129,316.8711976,468.38024831502,0.323229104,80,1,22.7924847789252,64.1601061869027,233.350548737888,0,"Lake St. Joseph"
"607",607,607,"SLK132_2011_1740",2011,"2011-08-08",219,265,117,0.47,102,41.76467415,46.58000183,55.7464332580566,45.9725799560547,95.5885925292969,1.41421353816986,263.768736091755,18.6350051819571,282.6093229,533.424882749131,0.580240607,61,1,35.9430507184548,89.6569289192821,301.893444181778,0,"Lake St. Joseph"
"608",608,608,"RED111_2011_1742",2011,"2011-07-21",201,289,115,0.45,86,45.52769807,47.91333389,81.7789611816406,61.4174575805664,102.036056518555,14.0388069152832,247.793751196711,15.2211587206186,313.3215905,558.437357810452,0.554392457,407,1,41.7798359372085,78.7356271018858,278.799282649921,0,"Lake St. Joseph"
"609",609,609,"RED113_2011_1743",2011,"2011-07-21",201,275,114,0.45,87,44.69739264,46.99000168,89.750602722168,65.109489440918,103.814514160156,16.6080360412598,247.984865769681,15.2358063563022,406.9194884,589.843260963868,0.514898121,1033,2,41.6667309778421,78.1168624594532,275.631682246719,0,"Lake St. Joseph"
"610",610,610,"WAW12_2011_1749",2011,"2011-06-08",158,301,117,0.47,41,46.14848431,41.42000198,45.307933807373,37.3604507446289,79.4310455322266,21.6149158477783,135.273273999712,9.74594582920581,141.3327067,360.012526733316,0.772675157,60,1,20.9650446878737,84.9039807368511,81.8491473499552,1,"Lake Nipigon"
"611",611,611,"TIM34_2011_1750",2011,"2011-09-26",268,292,94,0.31,174,41.69437881,32.97000122,39.2233772277832,39.6196174621582,69.8807525634766,5.99999952316284,511.109236310777,18.046793565296,17.87966397,186.95219197256,3.15960598,40,1,4.14959566209124,61.1146633490211,253.272737134458,0,"Lake Abitibi"
"612",612,612,"SLK40_2011_1693",2011,"2011-06-19",169,295,120,0.49,49,34.49883062,39.38999939,28.3608722686768,23.9835205078125,64.9796371459961,10.8060827255249,66.6555955308771,14.0883410160478,218.7078816,428.949030351653,0.69558841,2000,2,37.6194494272084,87.233912723777,165.67505175966,1,"Big Trout Lake"
"613",613,613,"SLK46_2011_1694",2011,"2011-06-18",168,288,118,0.48,50,32.97626096,39.24499893,41.0223503112793,31.9016799926758,72.593017578125,9.38183116912842,67.5290128589633,13.8323323653942,197.4013256,377.81097507377,0.635208309,300,1,34.8821967601896,85.3638375428199,168.048844791667,1,"Big Trout Lake"
"614",614,614,"SLK45_2011_1695",2011,"2011-07-01",181,265,118,0.48,63,28.99858838,31.57999992,21.1792793273926,20.0906810760498,57.5970306396484,8.40983390808105,87.2959620617424,16.0236360787339,237.8265386,470.025021443827,0.647278726,600,2,46.4911656854828,79.3392152836962,220.719622176454,1,"Big Trout Lake"
"615",615,615,"NIP34_2011_1696",2011,"2011-07-02",182,266,127,0.5,55,33.85357227,31.15999985,38.8522300720215,31.4782657623291,79.0536804199219,1,100.414931382218,16.619022865818,225.0233786,430.387365853537,0.535874188,40,1,45.7834753873173,84.912736700662,206.835980505435,1,"Big Trout Lake"
"616",616,616,"SLK79_2011_1697",2011,"2011-07-17",197,270,116,0.48,81,33.03437171,37.36999893,51.8687133789062,42.838321685791,87.3033981323242,12.4860429763794,143.087100319079,17.0735294723433,349.598654,580.102776308047,0.592207968,4000,2,51.1891551407044,87.4534468961043,318.981067733223,1,"Big Trout Lake"
"617",617,617,"NIP47_2011_1698",2011,"2011-07-17",197,260,116,0.48,81,42.96655167,39.93000031,43.6709594726562,35.8159255981445,83.5027236938477,7.94488334655762,150.51712594345,16.3043243643486,255.4345252,420.316209657787,0.541232824,1460,2,42.0779953897939,84.7929575732205,287.197439503921,1,"Big Trout Lake"
"618",618,618,"SLK75_2011_1699",2011,"2011-07-16",196,289,115,0.47,81,36.23137911,43.40076945,59.2930221557617,49.2194328308105,98.5878295898438,12.0178737640381,155.059264764233,16.8552358156523,176.4133913,318.402946285532,0.618380547,23190,3,59.2189909162237,92.0867116964966,311.009043002025,1,"Big Trout Lake"
"619",619,619,"SLK147_2011_1700",2011,"2011-09-11",253,258,115,0.48,138,37.18882548,42.68777847,88.0907821655273,72.1848449707031,101.32438659668,11.8459711074829,358.225902971795,17.3132956943102,138.5074401,235.610904091625,0.54162991,500,1,30.6982058411933,89.5612902720416,284.542738087614,1,"Big Trout Lake"
"620",620,620,"RED91_2011_1702",2011,"2011-07-04",184,273,115,0.47,69,47.82369251,48,44.6725883483887,43.5033226013184,85.4329299926758,20.3190250396729,228.612512870581,13.3547711472099,285.3416512,432.692300303446,0.429219633,9467,2,67.6176883445425,90.3601705819595,234.923616690929,0,"Lake St. Joseph"
"621",621,621,"RED35_2011_1721",2011,"2011-07-04",184,302,121,0.48,63,50.10087123,48.81000137,45.2306938171387,53.4632339477539,78.2305603027344,8.01856994628906,230.155574645672,15.3101917771732,290.1063936,509.597824819583,0.483782142,142,1,56.3613781559586,91.3001783030701,218.432233599464,0,"Lake St. Joseph"
"622",622,622,"RED121_2011_1722",2011,"2011-07-05",185,294,114,0.46,71,45.06500993,44.79000092,88.8147201538086,68.1948394775391,114.282348632812,8,208.045806825985,13.5243017838298,376.5574985,535.725026385517,0.388746679,75,1,72.8819517031766,91.8236918266048,227.597385197966,0,NA
"623",623,623,"RED66_2011_1723",2011,"2011-07-06",186,274,108,0.44,78,33.01826934,32.65000153,31.3866233825684,53.1045951843262,49.2510719299316,16.6350154876709,186.336279298731,13.6505154011418,279.2895489,492.21754488382,0.535158873,1704,2,50.3178180864081,90.6092231828721,231.370965788917,0,"Lake St. Joseph"
"624",624,624,"RED67_2011_1724",2011,"2011-07-06",186,288,109,0.45,77,34.0561182,34.47999954,29.1828842163086,44.5615577697754,50.6645240783691,1.73592150211334,180.951968076142,13.6343022381086,256.4635736,402.872221593468,0.441547245,95,1,48.9442151578721,92.64,217.649497274089,0,"Lake St. Joseph"
"625",625,625,"NIP54_2011_1735",2011,"2011-07-21",201,286,114,0.45,87,44.21773405,45.6772728,84.3786849975586,65.7167816162109,108.823883056641,3.88375759124756,189.300107679712,15.2575016113153,110.5508378,262.282517493809,0.693337858,362,1,22.4707823972342,34.9732671094927,249.350909256022,1,"Big Trout Lake"
"626",626,626,"SLK103_2011_1736",2011,"2011-07-21",201,260,113,0.46,88,42.63164987,44.68000031,82.1735000610352,63.4179306030273,108.666709899902,5.28291511535645,196.590462020228,15.0723490588685,34.29354671,231.226622617702,1.227732301,1300,2,27.3849318706931,49.4780569840279,266.767630293363,1,"Big Trout Lake"
"627",627,627,"SLK101_2011_1737",2011,"2011-07-19",199,265,115,0.45,84,41.11265232,47.31000137,54.5725936889648,44.5984992980957,115.370964050293,9.50909805297852,190.856723246344,15.0296218841534,475.9953507,584.043168693561,0.350500584,300,1,70.4571840663683,88.8389834457739,308.915112118115,0,"Lake St. Joseph"
"628",628,628,"SLK57_2011_1739",2011,"2011-07-01",181,290,118,0.46,63,39.36220159,45.68999863,62.6057090759277,53.1521797180176,111.612838745117,4.98977899551392,175.967476300042,12.9771182131103,222.976297,509.8857095771,0.77204597,300,1,67.1772319333487,87.7157681227192,184.883931452886,0,"Lake St. Joseph"
"629",629,629,"SLK55_2011_1741",2011,"2011-07-07",187,262,117,0.46,70,39.03648485,44.54000092,64.4767379760742,56.3036079406738,101.065307617188,9.4498176574707,177.838584398322,13.8196600055821,216.0195072,525.78221985483,0.741365194,300,1,91.5546401349982,79.8455676101563,230.988731295582,0,"Lake St. Joseph"
"630",630,630,"RED112_2011_1744",2011,"2011-07-18",198,289,117,0.43,81,46.20970154,47.84000015,106.239479064941,78.8822174072266,88.9046249389648,1.34068262577057,236.639999806881,14.8479995727539,360.9154777,521.243019149708,0.42884177,50,1,54.498685677836,90.9004050893403,305.055980431324,0,"Lake St. Joseph"
